id,barangay_name,city_id
24836,Barangay 15 (Pob.),948
24837,Barangay 2 (Pob.),948
24838,Barangay 3 (Pob.),948
24839,Barangay 4 (Pob.),948
24840,Barangay 5 (Pob.),948
24841,Barangay 6 (Pob.),948
24842,Barangay 7 (Pob.),948
24843,Barangay 8 (Pob.),948
24844,Barangay 9 (Pob.),948
24845,Rizal,948
24846,San Isidro (Malabag),948
24847,San Pascual,948
24848,San Roque,948
24849,San Vicente,948
24850,Santa Cruz,948
24851,Santo Niño,948
24852,Tanauan,948
24853,Villahermosa,948
24854,Bonghon,948
24855,Malaintos,948
24856,Tikling,948
24857,Alang-alang,949
24858,Binalay,949
24859,Calutan,949
24860,Camcuevas,949
24861,Domrog,949
24862,Limbujan,949
24863,Magsaysay,949
24864,Osmeña,949
24865,Pingan,949
24866,Poblacion Barangay 1,949
24867,Poblacion Barangay 2,949
24868,Poblacion Barangay 3,949
24869,Poblacion Barangay 4,949
24870,Poblacion Barangay 5,949
24871,Poblacion Barangay 6,949
24872,Poblacion Barangay 7,949
24873,Poblacion Barangay 8,949
24874,Laurel,949
24875,Roxas,949
24876,Quirino,949
24877,San Isidro,949
24878,San Roque,949
24879,Santa Cruz (Opong),949
24880,Santa Fe,949
24881,Tugop,949
24882,Vigan,949
24883,Macapagal,949
24884,Aguinaldo,949
24885,Quezon,949
24886,Tandang Sora,949
24887,Barangay 1 (Pob.),950
24888,Barangay 2 (Pob.),950
24889,Barangay 3 (Pob.),950
24890,Barangay 4 (Pob.),950
24891,Barangay 5 (Pob.),950
24892,Barangay 6 (Pob.),950
24893,Barangay 7 (Pob.),950
24894,Biga,950
24895,Coticot,950
24896,Gigoso,950
24897,Huknan,950
24898,Parina,950
24899,Paya,950
24900,President Roxas,950
24901,San Miguel,950
24902,Santa Cruz (Cansingkol),950
24903,Barangay 8 (Pob.),950
24904,San Isidro (Malabag),950
24905,Alingarog,951
24906,Bagua,951
24907,Banaag,951
24908,Banahao,951
24909,Baras,951
24910,Barbo,951
24911,Bitaugan,951
24912,Bungtod,951
24913,Bucao,951
24914,Buenavista,951
24915,Cagdara-o,951
24916,Cagusu-an,951
24917,Camparang,951
24918,Campoyong,951
24919,Cantahay,951
24920,Casuguran,951
24921,Cogon,951
24922,Culasi,951
24923,Poblacion Ward 10,951
24924,Poblacion Ward 9-A,951
24925,Gahoy,951
24926,Habag,951
24927,Hamorawon,951
24928,Inapulangan,951
24929,Poblacion Ward 4-A,951
24930,Lupok (Pob.),951
24931,Mayana,951
24932,Ngolos,951
24933,Pagbabangnan,951
24934,Pagnamitan,951
24935,Poblacion Ward 1,951
24936,Poblacion Ward 2,951
24937,Poblacion Ward 11,951
24938,Poblacion Ward 12,951
24939,Poblacion Ward 3,951
24940,Poblacion Ward 4,951
24941,Poblacion Ward 5,951
24942,Poblacion Ward 6,951
24943,Poblacion Ward 7,951
24944,Poblacion Ward 8,951
24945,Poblacion Ward 9,951
24946,Salug,951
24947,San Antonio,951
24948,San Jose,951
24949,San Pedro,951
24950,Sapao,951
24951,Sulangan,951
24952,Suluan,951
24953,Surok,951
24954,Taytay,951
24955,Timala,951
24956,Trinidad,951
24957,Victory Island,951
24958,Canawayon,951
24959,Dalaragan,951
24960,Hagna,951
24961,Hollywood,951
24962,San Juan,951
24963,Santo Niño,951
24964,Tagporo,951
24965,Batang,952
24966,Cacatmonan,952
24967,Garawon,952
24968,Canciledes,952
24969,Carmen,952
24970,Nagaja,952
24971,Padang,952
24972,Barangay 1 (Pob.),952
24973,Barangay 2 (Pob.),952
24974,Barangay 3 (Pob.),952
24975,Barangay 4 (Pob.),952
24976,San Isidro,952
24977,San Miguel,952
24978,Agsaman,953
24979,Cagmanaba,953
24980,Dorillo,953
24981,Jewaran,953
24982,Mabuhay,953
24983,Magsaysay,953
24984,Barangay 1 (Pob.),953
24985,Barangay 2 (Pob.),953
24986,Barangay 3 (Pob.),953
24987,Barangay 4 (Pob.),953
24988,Recare,953
24989,Roxas,953
24990,San Roque,953
24991,Betaog,954
24992,Bolusao,954
24993,Guinob-an,954
24994,Maslog,954
24995,Barangay Poblacion 1,954
24996,Barangay Poblacion 2,954
24997,Barangay Poblacion 3,954
24998,Barangay Poblacion 4,954
24999,Barangay Poblacion 5,954
25000,Barangay Poblacion 6,954
25001,Barangay Poblacion 7,954
25002,Barangay Poblacion 8,954
25003,Barangay Poblacion 9,954
25004,Barangay Poblacion 10,954
25005,San Isidro,954
25006,Taguite,954
25007,Antipolo,955
25008,Babanikhon,955
25009,Bacayawan,955
25010,Barobo,955
25011,Burak,955
25012,Can-ato,955
25013,Candoros,955
25014,Canliwag,955
25015,Cantomco,955
25016,Hugpa,955
25017,Maca-anga,955
25018,Magtino,955
25019,Mina-anod,955
25020,Naubay,955
25021,Piliw,955
25022,Barangay 1 (Pob.),955
25023,Barangay 2 (Pob.),955
25024,Barangay 3 (Pob.),955
25025,Barangay 4 (Pob.),955
25026,Barangay 5 (Pob.),955
25027,Barangay 6 (Pob.),955
25028,Barangay 7 (Pob.),955
25029,Barangay 8 (Pob.),955
25030,Barangay 9 (Pob.),955
25031,Barangay 10 (Pob.),955
25032,Barangay 11 (Pob.),955
25033,Barangay 12 (Pob.),955
25034,San Jose,955
25035,San Miguel,955
25036,San Roque,955
25037,So-ong,955
25038,Tabok,955
25039,Waso,955
25040,Bulawan,956
25041,Carayacay,956
25042,Libertad,956
25043,Malobago,956
25044,Maputi,956
25045,Barangay 1 (Pob.),956
25046,Barangay 2 (Pob.),956
25047,San Miguel,956
25048,San Roque,956
25049,Tangbo,956
25050,Taytay,956
25051,Tugas,956
25052,Camada,957
25053,Campakerit (Botay),957
25054,Canloterio,957
25055,Del Pilar,957
25056,Guindalitan,957
25057,Lapgap,957
25058,Malobago,957
25059,Maybocog,957
25060,Maytigbao,957
25061,Omawas,957
25062,Patag,957
25063,Barangay Poblacion 1,957
25064,Barangay Poblacion 2,957
25065,Barangay Poblacion 3,957
25066,Barangay Poblacion 4,957
25067,Barangay Poblacion 5,957
25068,Barangay Poblacion 6,957
25069,Barangay Poblacion 7,957
25070,San Gabriel,957
25071,Tagaslian,957
25072,Anuron,958
25073,Banuyo,958
25074,Bobon,958
25075,Busay,958
25076,Buyayawon,958
25077,Cabunga-an,958
25078,Cambante,958
25079,Barangay 1 Poblacion,958
25080,Barangay 2 Poblacion,958
25081,Barangay 3 Poblacion,958
25082,San Jose,958
25083,Sung-an,958
25084,Palamrag (Cabiliri-an),958
25085,Barangay 4 Poblacion,958
25086,Port Kennedy,958
25087,San Roque,958
25088,Agsam,959
25089,Bagacay,959
25090,Balingasag,959
25091,Balocawe (Pob.),959
25092,Bantayan,959
25093,Batang,959
25094,Bato,959
25095,Binalayan,959
25096,Buntay,959
25097,Burak,959
25098,Butnga (Pob.),959
25099,Cadian,959
25100,Cagdine,959
25101,Cagpile,959
25102,Cagtoog,959
25103,Camanga (Pob.),959
25104,Dalid,959
25105,Dao,959
25106,Factoria,959
25107,Gamot,959
25108,Iwayan,959
25109,Japay,959
25110,Kalaw,959
25111,Mabuhay,959
25112,Malingon,959
25113,Minap-os,959
25114,Nadacpan,959
25115,Naga,959
25116,Pangudtan,959
25117,Paypayon (Pob.),959
25118,Riverside (Pob.),959
25119,Rizal,959
25120,Sabang,959
25121,San Eduardo,959
25122,Santa Monica,959
25123,Saugan,959
25124,Saurong,959
25125,Tawagan (Pob.),959
25126,Tiguib (Pob.),959
25127,Trinidad (Maycorot),959
25128,Alang-alang,959
25129,San Roque (Pob.),959
25130,Anislag,960
25131,Bagte,960
25132,Barangay No. 1 (Pob.),960
25133,Barangay No. 2 (Pob.),960
25134,Barangay No. 3 (Pob.),960
25135,Barangay No. 4 (Pob.),960
25136,Barangay No. 5 (Pob.),960
25137,Buenavista,960
25138,Caculangan,960
25139,Cagdaja,960
25140,Cambilla,960
25141,Cantenio,960
25142,Naga,960
25143,Paco,960
25144,Rizal (Pana-ugan),960
25145,San Pedro,960
25146,San Vicente,960
25147,Santa Cruz (Loro Diyo),960
25148,Santa Margarita,960
25149,Santo Niño,960
25150,Palactad (Valley),960
25151,Alang-alang,960
25152,Barangay No. 6 (Pob.),960
25153,Barangay No. 7 (Pob.),960
25154,San Isidro,960
25155,Abejao,961
25156,Alog,961
25157,Asgad,961
25158,Bagtong,961
25159,Balud,961
25160,Barangay 1 (Pob.),961
25161,Barangay 13 (Pob.),961
25162,Barangay 2 (Pob.),961
25163,Barangay 3 (Pob.),961
25164,Barangay 4 (Pob.),961
25165,Barangay 5 (Pob.),961
25166,Barangay 6 (Pob.),961
25167,Barangay 7 (Pob.),961
25168,Barangay 8 (Pob.),961
25169,Barangay 9 (Pob.),961
25170,Barangay 10 (Pob.),961
25171,Barangay 11 (Pob.),961
25172,Barangay 12 (Pob.),961
25173,Buabua,961
25174,Burak,961
25175,Butig,961
25176,Cagaut,961
25177,Camanga,961
25178,Cantomoja,961
25179,Carapdapan,961
25180,Caridad,961
25181,Casili-on,961
25182,Iberan,961
25183,Jagnaya,961
25184,Lusod,961
25185,Malbog,961
25186,Maliwaliw,961
25187,Matarinao,961
25188,Naparaan,961
25189,Seguinon,961
25190,San Roque (Bugay),961
25191,Santa Cruz,961
25192,Tacla-on,961
25193,Tagbacan,961
25194,Palanas,961
25195,Talangdawan,961
25196,Bunacan,962
25197,Campidhan,962
25198,Casoroy,962
25199,Libas,962
25200,Nena (Luna),962
25201,Pagbabangnan,962
25202,Barangay No. 1 Poblacion,962
25203,Barangay No. 2 Poblacion,962
25204,Barangay No. 3 Poblacion,962
25205,Barangay No. 4 Poblacion,962
25206,Barangay No. 5 Poblacion,962
25207,Barangay No. 6 Poblacion,962
25208,Putong,962
25209,San Isidro,962
25210,San Miguel,962
25211,Lunang,962
25212,Alugan,963
25213,Bahay,963
25214,Bangon,963
25215,Baras (Lipata),963
25216,Binogawan,963
25217,Cajagwayan,963
25218,Japunan,963
25219,Natividad,963
25220,Pangpang,963
25221,Barangay No. 1 (Pob.),963
25222,Barangay No. 2 (Pob.),963
25223,Barangay No. 3 (Pob.),963
25224,Barangay No. 4 (Pob.),963
25225,Barangay No. 5 (Pob.),963
25226,Santa Cruz,963
25227,Tabo,963
25228,Tan-awan,963
25229,A-et,964
25230,Baybay (Pob.),964
25231,Kandalakit,964
25232,Del Remedio,964
25233,Loyola Heights (Pob.),964
25234,Mabini,964
25235,Maglipay (Pob.),964
25236,Maramara (Pob.),964
25237,Riverside (Pob.),964
25238,San Francisco,964
25239,San Isidro,964
25240,San Juan,964
25241,San Mateo,964
25242,San Vicente,964
25243,Santo Niño,964
25244,Santo Tomas,964
25245,Tabi (Pob.),964
25246,Abucay (Pob.),964
25247,Batiawan,965
25248,Beto,965
25249,Binaloan,965
25250,Bongdo,965
25251,Dacul,965
25252,Danao,965
25253,Del Remedios,965
25254,Gayam,965
25255,Lomatud (Burak),965
25256,Mabuhay,965
25257,Malinao,965
25258,Mantang,965
25259,Nato,965
25260,Pangabutan,965
25261,Poblacion Barangay 1,965
25262,Poblacion Barangay 2,965
25263,Poblacion Barangay 3,965
25264,Poblacion Barangay 4,965
25265,Poblacion Barangay 5,965
25266,Poblacion Barangay 6,965
25267,Polangi,965
25268,San Luis,965
25269,San Pablo,965
25270,San Rafael,965
25271,Alangilan,966
25272,Anibongan,966
25273,Buaya,966
25274,Bagacay,966
25275,Bahay,966
25276,Balinsasayao,966
25277,Balocawe,966
25278,Balocawehay,966
25279,Barayong,966
25280,Bayabas,966
25281,Bito (Pob.),966
25282,Buenavista,966
25283,Bulak,966
25284,Bunga,966
25285,Buntay (Pob.),966
25286,Burubud-an,966
25287,Cagbolo,966
25288,Can-uguib (Pob.),966
25289,Can-aporong,966
25290,Canmarating,966
25291,Capilian,966
25292,Cadac-an,966
25293,Combis,966
25294,Dingle,966
25295,Guintagbucan (Pob.),966
25296,Hampipila,966
25297,Katipunan,966
25298,Kikilo,966
25299,Laray,966
25300,Lawa-an,966
25301,Libertad,966
25302,Loyonsawang (Pob.),966
25303,Mahagna (New Cagbolo),966
25304,Mag-atubang,966
25305,Mahayahay,966
25306,Maitum,966
25307,Malaguicay,966
25308,Matagnao,966
25309,Nalibunan (Pob.),966
25310,Nebga,966
25311,Odiongan,966
25312,Pagsang-an,966
25313,Paguite,966
25314,Parasanon,966
25315,Picas Sur,966
25316,Pilar,966
25317,Pinamanagan,966
25318,Salvacion,966
25319,San Francisco,966
25320,San Isidro,966
25321,San Roque,966
25322,Santa Fe (Pob.),966
25323,Santa Lucia (Pob.),966
25324,Santo Niño (Pob.),966
25325,Tabigue,966
25326,Tadoc,966
25327,New Taligue,966
25328,Old Taligue,966
25329,Tib-o,966
25330,Tinalian,966
25331,Tinocolan,966
25332,Tuy-a,966
25333,Victory (Pob.),966
25334,Aslum,967
25335,Astorga (Burabod),967
25336,Bato,967
25337,Binongto-an,967
25338,Binotong,967
25339,Bobonon,967
25340,Borseth,967
25341,Buenavista,967
25342,Bugho,967
25343,Buri,967
25344,Cabadsan,967
25345,Calaasan,967
25346,Cambahanon,967
25347,Cambolao,967
25348,Canvertudes,967
25349,Capiz,967
25350,Cavite,967
25351,Cogon,967
25352,Dapdap,967
25353,Divisoria,967
25354,Ekiran,967
25355,Hinapolan,967
25356,Hubang,967
25357,Hupit,967
25358,Langit,967
25359,Lingayon,967
25360,Lourdes,967
25361,Lukay,967
25362,Magsaysay,967
25363,Mudboron,967
25364,P. Barrantes,967
25365,Peñalosa,967
25366,Pepita,967
25367,Salvacion Poblacion,967
25368,San Antonio,967
25369,San Diego,967
25370,San Francisco East,967
25371,San Francisco West,967
25372,San Isidro,967
25373,San Pedro,967
25374,San Vicente,967
25375,Santiago,967
25376,Santo Niño (Pob.),967
25377,Santol,967
25378,Tabangohay,967
25379,Tombo,967
25380,Veteranos,967
25381,Blumentritt (Pob.),967
25382,Holy Child I (Pob.),967
25383,Holy Child II (Pob.),967
25384,Milagrosa (Pob.),967
25385,San Antonio Pob. (Patong Norte),967
25386,San Roque (Pob.),967
25387,Salvacion,967
25388,Antipolo,968
25389,Balugo,968
25390,Benolho,968
25391,Cambalading,968
25392,Damula-an,968
25393,Doña Maria (Kangkuirina),968
25394,Mahayag,968
25395,Mahayahay,968
25396,Poblacion,968
25397,Salvacion,968
25398,San Pedro,968
25399,Seguinon,968
25400,Sherwood,968
25401,Tabgas,968
25402,Talisayan,968
25403,Tinag-an,968
25404,Biasong,969
25405,Gov. E. Jaro (Bagahupi),969
25406,Malibago,969
25407,Magcasuang,969
25408,Planza,969
25409,Poblacion District I,969
25410,Poblacion District II,969
25411,Poblacion District III,969
25412,Poblacion District IV,969
25413,Rizal I,969
25414,San Ricardo,969
25415,Sangputan,969
25416,Pagsulhugon,969
25417,Taguite,969
25418,Uban,969
25419,Victory,969
25420,Villa Magsaysay,969
25421,Bacong,969
25422,Bagong Silang,969
25423,Lukay,969
25424,Rizal II,969
25425,San Agustin,969
25426,Guintigui-an,969
25427,Naga-asan,969
25428,San Isidro,969
25429,Abango,970
25430,Amahit,970
25431,Balire,970
25432,Balud,970
25433,Bukid,970
25434,Bulod,970
25435,Busay,970
25436,Cabolo-an,970
25437,Calingcaguing,970
25438,Can-isak,970
25439,Canomantag,970
25440,Duka,970
25441,Guindaohan,970
25442,Hiagsam,970
25443,Hilaba,970
25444,Hinugayan,970
25445,Ibag,970
25446,Minuhang,970
25447,Minuswang,970
25448,Pikas,970
25449,Pitogo,970
25450,Poblacion Dist. I,970
25451,Poblacion Dist. II,970
25452,Poblacion Dist. III,970
25453,Poblacion Dist. IV,970
25454,Poblacion Dist. V,970
25455,Poblacion Dist. VI (New Road),970
25456,Pongso,970
25457,Roosevelt,970
25458,San Isidro,970
25459,Santa Rosa,970
25460,Santarin,970
25461,Tutug-an,970
25462,Cabarasan,970
25463,Cuta,970
25464,Domogdog,970
25465,San Roque,970
25466,Alegria,971
25467,Alejos,971
25468,Amagos,971
25469,Anahawan,971
25470,Bago,971
25471,Bagong Bayan District (Pob.),971
25472,Buli,971
25473,Cebuana,971
25474,Daan Lungsod,971
25475,Dawahon,971
25476,Himamaa,971
25477,Dolho,971
25478,Domagocdoc,971
25479,Guerrero District (Pob.),971
25480,Iniguihan District (Pob.),971
25481,Katipunan,971
25482,Liberty (Binaliw),971
25483,Mabini,971
25484,Naga,971
25485,Osmeña,971
25486,Plaridel,971
25487,Kalanggaman District (Pob.),971
25488,Ponong,971
25489,San Agustin,971
25490,Santo Niño,971
25491,Tabunok,971
25492,Tagaytay,971
25493,Tinago District (Pob.),971
25494,Tugas,971
25495,Imelda,971
25496,Marcelo,971
25497,Rivilla,971
25498,Altavista,972
25499,Ambacan,972
25500,Amguhan,972
25501,Ampihanon,972
25502,Balao,972
25503,Banahao,972
25504,Biasong,972
25505,Bidlinan,972
25506,Bitanhuan,972
25507,Bubon,972
25508,Buenavista,972
25509,Bunga,972
25510,Butigan,972
25511,Kabatuan,972
25512,Caridad,972
25513,Ga-as,972
25514,Gabas,972
25515,Gakat,972
25516,Guadalupe (Utod),972
25517,Gubang,972
25518,Hibunawan,972
25519,Higuloan,972
25520,Hilapnitan,972
25521,Hipusngo,972
25522,Igang,972
25523,Imelda,972
25524,Jaena,972
25525,Kabalasan,972
25526,Kabungaan,972
25527,Kagumay,972
25528,Kambonggan,972
25529,Candadam,972
25530,Kan-ipa,972
25531,Kansungka,972
25532,Kantagnos,972
25533,Kilim,972
25534,Lintaon,972
25535,Maganhan,972
25536,Mahayahay,972
25537,Mailhi,972
25538,Maitum,972
25539,Makinhas,972
25540,Mapgap,972
25541,Marcos,972
25542,Maslug,972
25543,Matam-is,972
25544,Maybog,972
25545,Maypatag,972
25546,Monterico,972
25547,Palhi,972
25548,Pangasungan,972
25549,Pansagan,972
25550,Patag,972
25551,Plaridel,972
25552,Poblacion Zone 2,972
25553,Poblacion Zone 3,972
25554,Poblacion Zone 4,972
25555,Poblacion Zone 5,972
25556,Poblacion Zone 6,972
25557,Poblacion Zone 7,972
25558,Poblacion Zone 8,972
25559,Poblacion Zone 9,972
25560,Poblacion Zone 10,972
25561,Poblacion Zone 11,972
25562,Poblacion Zone 12,972
25563,Poblacion Zone 13,972
25564,Poblacion Zone 14,972
25565,Poblacion Zone 15,972
25566,Poblacion Zone 16,972
25567,Poblacion Zone 17,972
25568,Poblacion Zone 18,972
25569,Poblacion Zone 19,972
25570,Poblacion Zone 20,972
25571,Poblacion Zone 21,972
25572,Poblacion Zone 22,972
25573,Poblacion Zone 23,972
25574,Pomponan,972
25575,Punta,972
25576,Sabang,972
25577,San Agustin,972
25578,San Isidro,972
25579,San Juan,972
25580,Santa Cruz,972
25581,Santo Rosario,972
25582,Sapa,972
25583,Ciabo,972
25584,Villa Solidaridad,972
25585,Zacarito,972
25586,Poblacion Zone 1,972
25587,Cogon,972
25588,Monte Verde,972
25589,Villa Mag-aso,972
25590,Abuyogon,973
25591,Anonang,973
25592,Arado,973
25593,Balao,973
25594,Balatson,973
25595,Balorinay,973
25596,Bobon,973
25597,Buenavista,973
25598,Buri,973
25599,Caanislagan,973
25600,Cadahunan,973
25601,Cagangon,973
25602,Cali,973
25603,Calsadahay,973
25604,Candag-on,973
25605,Cansiboy,973
25606,Catagbacan,973
25607,Poblacion District I,973
25608,Poblacion District II,973
25609,Poblacion District III,973
25610,Poblacion District IV,973
25611,Poblacion District V,973
25612,Poblacion District VI,973
25613,Poblacion District VII,973
25614,Poblacion District VIII,973
25615,Poblacion District IX,973
25616,Dumalag (Pusod),973
25617,Ilihan,973
25618,Esperanza,973
25619,Gitablan,973
25620,Hapunan,973
25621,Hibonawan,973
25622,Hugpa East,973
25623,Hugpa West,973
25624,Kalao,973
25625,Kaparasanan,973
25626,Laguiwan,973
25627,Libas,973
25628,Limburan,973
25629,Logsongan,973
25630,Maabab,973
25631,Maghubas,973
25632,Mahagnao,973
25633,Malabca,973
25634,Malaguinabot,973
25635,Malaihao (San Ramon),973
25636,Matin-ao,973
25637,Moguing,973
25638,Paghudlan,973
25639,Paitan,973
25640,Pangdan,973
25641,Patag,973
25642,Patong,973
25643,Pawa,973
25644,Roxas,973
25645,Sambel,973
25646,San Esteban,973
25647,San Fernando,973
25648,San Jose East,973
25649,San Jose West,973
25650,San Pablo,973
25651,Tabuanon,973
25652,Tagadtaran,973
25653,Taghuyan,973
25654,Takin,973
25655,Tambis (Naboya),973
25656,Toloyao,973
25657,Villa Aurora,973
25658,Villa Corazon,973
25659,Villa Patria,973
25660,Villa Rosas (Cabang),973
25661,Kagbana,973
25662,Damulo-an,973
25663,Dina-ayan,973
25664,Gamay,973
25665,Kalipayan,973
25666,Tambuko,973
25667,Abanilla,974
25668,Agas,974
25669,Anislagan,974
25670,Bunacan,974
25671,Cabalquinto,974
25672,Cabalhin,974
25673,Cabradilla,974
25674,Caneja,974
25675,Cantonghao,974
25676,Caroyocan,974
25677,Casiongan,974
25678,Cristina,974
25679,Dalumpines,974
25680,Don Luis,974
25681,Dulao,974
25682,Efe,974
25683,Enage,974
25684,Espinosa,974
25685,Garganera,974
25686,Ferdinand E. Marcos,974
25687,Garrido,974
25688,Guadalupe (Guadalupe Mendoza),974
25689,Gutosan,974
25690,Igang,974
25691,Inalad,974
25692,Jubay,974
25693,Juson,974
25694,Kawayan Bogtong,974
25695,Kawayanan,974
25696,Kokoy Romualdez,974
25697,Labtic,974
25698,Laray,974
25699,M. Veloso,974
25700,Mahait,974
25701,Malobago,974
25702,Matagok,974
25703,Nipa,974
25704,Obispo,974
25705,Pagatpat,974
25706,Pangpang,974
25707,Patag,974
25708,Pates,974
25709,Paula,974
25710,Padoga,974
25711,Petrolio,974
25712,Poblacion,974
25713,Railes,974
25714,Tabla,974
25715,Tagharigue,974
25716,Tuburan,974
25717,Villahermosa,974
25718,Villalon,974
25719,Villanueva,974
25720,Balucanad,975
25721,Balud,975
25722,Balugo,975
25723,Cabul-an,975
25724,Gayad,975
25725,Culasian,975
25726,Guinadiongan,975
25727,Lemon,975
25728,Libertad,975
25729,Manloy,975
25730,Nauguisan,975
25731,Pinamopoan,975
25732,Poblacion Zone I,975
25733,Poblacion Zone II,975
25734,Potot,975
25735,San Joaquin,975
25736,Santo Niño,975
25737,Talairan,975
25738,Talisay,975
25739,Tolibao,975
25740,Visares,975
25741,Balilit,976
25742,Barayong,976
25743,Barugohay Central,976
25744,Barugohay Norte,976
25745,Barugohay Sur,976
25746,Baybay (Pob.),976
25747,Binibihan,976
25748,Bislig,976
25749,Caghalo,976
25750,Camansi,976
25751,Canal,976
25752,Candigahub,976
25753,Canlampay,976
25754,Cogon,976
25755,Cutay,976
25756,East Visoria,976
25757,Guindapunan East,976
25758,Guindapunan West,976
25759,Hiluctogan,976
25760,Jugaban (Pob.),976
25761,Libo,976
25762,Lower Hiraan,976
25763,Lower Sogod,976
25764,Macalpi,976
25765,Manloy,976
25766,Nauguisan,976
25767,Pangna,976
25768,Parag-um,976
25769,Parina,976
25770,Piloro,976
25771,Ponong (Pob.),976
25772,Sagkahan,976
25773,San Mateo (Pob.),976
25774,Santa Fe,976
25775,Sawang (Pob.),976
25776,Tagak,976
25777,Tangnan,976
25778,Tigbao,976
25779,Tinaguban,976
25780,Upper Hiraan,976
25781,Upper Sogod,976
25782,Uyawan,976
25783,West Visoria,976
25784,Paglaum,976
25785,San Juan,976
25786,Bagong Lipunan,976
25787,Canfabi,976
25788,Rizal (Tagak East),976
25789,San Isidro,976
25790,Abaca,977
25791,Abre,977
25792,Balilit,977
25793,Banayon,977
25794,Bayabas,977
25795,Bolirao,977
25796,Buenavista,977
25797,Buntay,977
25798,Caanislagan,977
25799,Cabariwan,977
25800,Cabuloran,977
25801,Cabunga-an,977
25802,Calipayan,977
25803,Calsadahay,977
25804,Caluctogan,977
25805,Calutan,977
25806,Camono-an,977
25807,Candagara,977
25808,Canlingga,977
25809,Cansamada East,977
25810,Digahongan,977
25811,Guinarona,977
25812,Hiabangan,977
25813,Hilabago,977
